1,0.000002
2,0.000007
3,0.000008
4,0.000011
5,0.000014
6,0.000016
7,0.000019
8,0.000023
9,0.000027
10,0.000030
11,0.000033
12,0.000049
13,0.000041
14,0.000045
15,0.000048
16,0.000052
17,0.000056
18,0.000060
19,0.000063
20,0.000067
21,0.000071
22,0.000087
23,0.000079
24,0.000084
25,0.000086
26,0.000099
27,0.000093
28,0.000097
29,0.000102
30,0.000104
31,0.000109
32,0.000112
33,0.000116
34,0.000121
35,0.000124
36,0.000129
37,0.000133
38,0.000137
39,0.000140
40,0.000154
41,0.000156
42,0.000162
43,0.000165
44,0.000168
45,0.000185
46,0.000181
47,0.000189
48,0.000189
49,0.000193
50,0.000197
51,0.000202
52,0.000205
53,0.000217
54,0.000214
55,0.000343
56,0.000268
57,0.000221
58,0.000226
59,0.000351
60,0.000235
61,0.000237
62,0.000292
63,0.000246
64,0.000335
65,0.000257
66,0.000279
67,0.000263
68,0.000269
69,0.000272
70,0.000276
71,0.000279
72,0.000288
73,0.000318
74,0.000296
75,0.000304
76,0.000302
77,0.000309
78,0.000313
79,0.000315
80,0.000322
81,0.000335
82,0.000329
83,0.000333
84,0.000337
85,0.000341
86,0.000346
87,0.000349
88,0.000361
89,0.000367
90,0.000365
91,0.000375
92,0.000379
93,0.000418
94,0.000381
95,0.000382
96,0.000396
97,0.000415
98,0.000406
99,0.000401
100,0.000415
101,0.000410
102,0.000416
103,0.000427
104,0.000424
105,0.000435
106,0.000433
107,0.000441
108,0.000471
109,0.000488
110,0.000483
111,0.000484
112,0.000489
113,0.000502
114,0.000474
115,0.000483
116,0.000481
117,0.000487
118,0.000498
119,0.000494
120,0.000498
121,0.000505
122,0.000509
123,0.000555
124,0.000518
125,0.000520
126,0.000532
127,0.000540
128,0.000545
129,0.000546
130,0.000544
131,0.000564
132,0.000562
133,0.000594
134,0.000563
135,0.000544
136,0.000556
137,0.000545
138,0.000558
139,0.000555
140,0.000569
141,0.000564
142,0.000568
143,0.000579
144,0.000585
145,0.000590
146,0.000586
147,0.000596
148,0.000604
149,0.000606
150,0.000605
151,0.000610
152,0.000626
153,0.000632
154,0.000632
155,0.000666
156,0.000666
157,0.000670
158,0.000653
159,0.000655
160,0.000645
161,0.000689
162,0.000704
163,0.000696
164,0.000846
165,0.000753
166,0.000736
167,0.000732
168,0.000722
169,0.000732
170,0.000753
171,0.000742
172,0.000737
173,0.000790
174,0.000748
175,0.000773
176,0.000756
177,0.000760
178,0.000768
179,0.000785
180,0.000798
181,0.000828
182,0.000793
183,0.000794
184,0.000800
185,0.000796
186,0.000810
187,0.000805
188,0.000812
189,0.000829
190,0.000829
191,0.000835
192,0.000828
193,0.000852
194,0.000846
195,0.000855
196,0.000879
197,0.000864
198,0.000870
199,0.000871
200,0.000868
201,0.000879
202,0.000831
203,0.000837
204,0.000843
205,0.000846
206,0.000857
207,0.000861
208,0.000859
209,0.000817
210,0.000831
211,0.000830
212,0.000838
213,0.000852
214,0.000852
215,0.000841
216,0.000855
217,0.000875
218,0.000859
219,0.000868
220,0.000871
221,0.000867
222,0.000886
223,0.000878
224,0.000879
225,0.000895
226,0.000905
227,0.000905
228,0.000918
229,0.000913
230,0.000912
231,0.000931
232,0.000961
233,0.000929
234,0.000937
235,0.000945
236,0.000935
237,0.000951
238,0.000988
239,0.001142
240,0.001140
241,0.001106
242,0.001082
243,0.001085
244,0.001096
245,0.001152
246,0.001114
247,0.001159
248,0.001131
249,0.001135
250,0.001227
251,0.001202
252,0.001206
253,0.001217
254,0.001212
255,0.001208
256,0.001231
257,0.001226
258,0.001247
259,0.001246
260,0.001245
261,0.001251
262,0.001190
263,0.001185
264,0.001198
265,0.001196
266,0.001204
267,0.001235
268,0.001229
269,0.001174
270,0.001151
271,0.001162
272,0.001160
273,0.001164
274,0.001171
275,0.001186
276,0.001199
277,0.001199
278,0.001197
279,0.001205
280,0.001135
281,0.001154
282,0.001147
283,0.001155
284,0.001162
285,0.001166
286,0.001178
287,0.001167
288,0.001118
289,0.001122
290,0.001130
291,0.001144
292,0.001135
293,0.001175
294,0.001152
295,0.001155
296,0.001158
297,0.001159
298,0.001204
299,0.001164
300,0.001180
301,0.001178
302,0.001183
303,0.001175
304,0.001221
305,0.001196
306,0.001202
307,0.001209
308,0.001215
309,0.001247
310,0.001218
311,0.001235
312,0.001217
313,0.001240
314,0.001262
315,0.001227
316,0.001245
317,0.001239
318,0.001241
319,0.001247
320,0.001253
321,0.001254
322,0.001327
323,0.001331
324,0.001378
325,0.001355
326,0.001352
327,0.001341
328,0.001366
329,0.001425
330,0.001372
331,0.001468
332,0.001452
333,0.001611
334,0.001466
335,0.001511
336,0.001487
337,0.001472
338,0.001494
339,0.001490
340,0.001527
341,0.001555
342,0.001509
343,0.001513
344,0.001524
345,0.001560
346,0.001518
347,0.001512
348,0.001532
349,0.001536
350,0.001534
351,0.001541
352,0.001550
353,0.001572
354,0.001584
355,0.001559
356,0.001565
357,0.001572
358,0.001600
359,0.001581
360,0.001502
361,0.001495
362,0.001549
363,0.001524
364,0.001533
365,0.001523
366,0.001543
367,0.001532
368,0.001540
369,0.001540
370,0.001538
371,0.001539
372,0.001557
373,0.001554
374,0.001496
375,0.001567
376,0.001568
377,0.001582
378,0.001578
379,0.001576
380,0.001580
381,0.001587
382,0.001595
383,0.001599
384,0.001666
385,0.001693
386,0.001699
387,0.001709
388,0.001721
389,0.001725
390,0.001732
391,0.001735
392,0.001731
393,0.001737
394,0.001750
395,0.001752
396,0.001764
397,0.001768
398,0.001770
399,0.001767
400,0.001774
401,0.001775
402,0.001701
403,0.001692
404,0.001707
405,0.001704
406,0.001817
407,0.001808
408,0.001814
409,0.001825
410,0.001936
411,0.001832
412,0.001837
413,0.001837
414,0.001851
415,0.001851
416,0.001859
417,0.001874
418,0.001891
419,0.001979
420,0.002104
421,0.002106
