1,0.000003
2,0.000007
3,0.000009
4,0.000012
5,0.000014
6,0.000017
7,0.000020
8,0.000023
9,0.000028
10,0.000032
11,0.000035
12,0.000037
13,0.000041
14,0.000045
15,0.000048
16,0.000051
17,0.000055
18,0.000070
19,0.000103
20,0.000067
21,0.000073
22,0.000074
23,0.000079
24,0.000080
25,0.000085
26,0.000089
27,0.000102
28,0.000099
29,0.000132
30,0.000105
31,0.000111
32,0.000115
33,0.000120
34,0.000120
35,0.000125
36,0.000129
37,0.000133
38,0.000145
39,0.000150
40,0.000144
41,0.000148
42,0.000152
43,0.000154
44,0.000158
45,0.000162
46,0.000169
47,0.000169
48,0.000174
49,0.000180
50,0.000182
51,0.000187
52,0.000190
53,0.000196
54,0.000197
55,0.000201
56,0.000209
57,0.000211
58,0.000218
59,0.000220
60,0.000259
61,0.000213
62,0.000216
63,0.000223
64,0.000224
65,0.000231
66,0.000236
67,0.000237
68,0.000272
69,0.000253
70,0.000254
71,0.000266
72,0.000264
73,0.000383
74,0.000436
75,0.000281
76,0.000289
77,0.000333
78,0.000319
79,0.000308
80,0.000287
81,0.000291
82,0.000295
83,0.000297
84,0.000308
85,0.000305
86,0.000311
87,0.000322
88,0.000319
89,0.000350
90,0.000325
91,0.000328
92,0.000405
93,0.000355
94,0.000343
95,0.000345
96,0.000362
97,0.000382
98,0.000372
99,0.000364
100,0.000364
101,0.000368
102,0.000394
103,0.000377
104,0.000381
105,0.000384
106,0.000389
107,0.000396
108,0.000398
109,0.000523
110,0.000419
111,0.000416
112,0.000415
113,0.000440
114,0.000432
115,0.000432
116,0.000445
117,0.000451
118,0.000439
119,0.000467
120,0.000473
121,0.000454
122,0.000454
123,0.000479
124,0.000496
125,0.000494
126,0.000510
127,0.000530
128,0.000510
129,0.000511
130,0.000544
131,0.000602
132,0.000556
133,0.000585
134,0.000581
135,0.000570
136,0.000574
137,0.000653
138,0.000593
139,0.000597
140,0.000636
141,0.000598
142,0.000603
143,0.000615
144,0.000686
145,0.000743
146,0.001037
147,0.000722
148,0.000702
149,0.001255
150,0.001194
151,0.001220
152,0.001197
153,0.001157
154,0.000906
155,0.000765
156,0.000721
157,0.000726
158,0.000731
159,0.000732
160,0.000771
161,0.000752
162,0.001124
163,0.000781
164,0.000882
165,0.000920
166,0.000772
167,0.000813
168,0.000793
169,0.000829
170,0.000850
171,0.001322
172,0.001123
173,0.000803
174,0.000798
175,0.000803
176,0.000812
177,0.000820
178,0.000851
179,0.000831
180,0.000785
181,0.000790
182,0.000966
183,0.000955
184,0.000824
185,0.000825
186,0.000815
187,0.000820
188,0.000837
189,0.000827
190,0.000893
191,0.000889
192,0.000862
193,0.000861
194,0.000897
195,0.000907
196,0.000902
197,0.001020
198,0.000943
199,0.000978
200,0.000924
201,0.000933
202,0.000945
203,0.000943
204,0.000948
205,0.000958
206,0.000957
207,0.000968
208,0.000994
209,0.000980
210,0.000982
211,0.000984
212,0.000986
213,0.000990
214,0.001117
215,0.001079
216,0.001055
217,0.001017
218,0.001014
219,0.001030
220,0.001024
221,0.001028
222,0.001043
223,0.001043
224,0.001053
225,0.001053
226,0.001072
227,0.001038
228,0.001018
229,0.001011
230,0.001025
231,0.001038
232,0.001031
233,0.001037
234,0.001036
235,0.001047
236,0.001048
237,0.001061
238,0.001064
239,0.001006
240,0.001000
241,0.001020
242,0.001013
243,0.001022
244,0.001038
245,0.001050
246,0.001068
247,0.001005
248,0.000993
249,0.000998
250,0.001000
251,0.001002
252,0.001005
253,0.001013
254,0.001018
255,0.001015
256,0.001025
257,0.001027
258,0.001036
259,0.001035
260,0.001047
261,0.001048
262,0.001137
263,0.001080
264,0.001072
265,0.001063
266,0.001069
267,0.001133
268,0.001138
269,0.001260
270,0.001291
271,0.001299
272,0.001313
273,0.001314
274,0.001322
275,0.001350
276,0.001336
277,0.001342
278,0.001343
