1,0.000002
2,0.000002
3,0.000002
4,0.000003
5,0.000003
6,0.000003
7,0.000004
8,0.000003
9,0.000004
10,0.000004
11,0.000005
12,0.000005
13,0.000005
14,0.000005
15,0.000005
16,0.000006
17,0.000007
18,0.000006
19,0.000007
20,0.000007
21,0.000008
22,0.000008
23,0.000008
24,0.000008
25,0.000009
26,0.000009
27,0.000009
28,0.000010
29,0.000010
30,0.000011
31,0.000010
32,0.000011
33,0.000012
34,0.000012
35,0.000012
36,0.000012
37,0.000012
38,0.000012
39,0.000013
40,0.000013
41,0.000014
42,0.000014
43,0.000014
44,0.000014
45,0.000014
46,0.000015
47,0.000015
48,0.000015
49,0.000016
50,0.000016
51,0.000016
52,0.000017
53,0.000017
54,0.000018
55,0.000017
56,0.000017
57,0.000018
58,0.000019
59,0.000018
60,0.000019
61,0.000022
62,0.000020
63,0.000021
64,0.000021
65,0.000021
66,0.000020
67,0.000022
68,0.000022
69,0.000022
70,0.000022
71,0.000022
72,0.000022
73,0.000023
74,0.000023
75,0.000024
76,0.000024
77,0.000025
78,0.000025
79,0.000029
80,0.000025
81,0.000026
82,0.000026
83,0.000026
84,0.000042
85,0.000027
86,0.000027
87,0.000027
88,0.000028
89,0.000028
90,0.000028
91,0.000028
92,0.000029
93,0.000034
94,0.000029
95,0.000030
96,0.000029
97,0.000030
98,0.000030
99,0.000030
100,0.000031
101,0.000031
102,0.000032
103,0.000032
104,0.000032
105,0.000032
106,0.000037
107,0.000033
108,0.000034
109,0.000034
110,0.000034
111,0.000035
112,0.000034
113,0.000035
114,0.000036
115,0.000035
116,0.000036
117,0.000036
118,0.000036
119,0.000037
120,0.000037
121,0.000037
122,0.000038
123,0.000038
124,0.000038
125,0.000038
126,0.000039
127,0.000039
128,0.000040
129,0.000040
130,0.000040
131,0.000040
132,0.000043
133,0.000040
134,0.000041
135,0.000056
136,0.000042
137,0.000043
138,0.000043
139,0.000042
140,0.000044
141,0.000043
142,0.000044
143,0.000044
144,0.000044
145,0.000045
146,0.000045
147,0.000049
148,0.000045
149,0.000046
150,0.000047
151,0.000047
152,0.000048
153,0.000048
154,0.000047
155,0.000055
156,0.000081
157,0.000080
158,0.000073
159,0.000081
160,0.000075
161,0.000081
162,0.000095
163,0.000082
164,0.000084
165,0.000083
166,0.000084
167,0.000083
168,0.000072
169,0.000082
170,0.000085
171,0.000081
172,0.000082
173,0.000081
174,0.000085
175,0.000070
176,0.000082
177,0.000074
178,0.000055
179,0.000055
180,0.000055
181,0.000057
182,0.000059
183,0.000056
184,0.000056
185,0.000056
186,0.000057
187,0.000057
188,0.000057
189,0.000057
190,0.000058
191,0.000058
192,0.000058
193,0.000060
194,0.000060
195,0.000060
196,0.000060
197,0.000059
198,0.000065
